GPX2,GO:0004602
GPX2,GO:0004602
GPX2,GO:0047066
GPX2,GO:0047066
ELO2,GO:0009922
ADP1,GO:0140359
GFA1,GO:0004360
GFA1,GO:0016740
RIB5,GO:0004746
YPT10,GO:0019001
SRL3,GO:0000978
CHK1,GO:0004674
GCN3,GO:0003743
PPS1,GO:0008138
DUG2,GO:0008242
DUG2,GO:0008242
ISW1,GO:0003677
ISW1,GO:0003677
GFA1,GO:0008483
NMT1,GO:0016740
YAK1,GO:0004672
MAL31,GO:0005352
MAL32,GO:0004575
MAL32,GO:0032450
MAL32,GO:0033934
RTG3,GO:0000981
RTG3,GO:0000981
FHL1,GO:0000978
TSL1,GO:0004805
NMT1,GO:0004379
NMT1,GO:0016746
ECM21,GO:0031625
BNA4,GO:0004502
BRN1,GO:0003682
YNCI0008C,GO:0030533
CMP2,GO:0004722
MAP2,GO:0070006
MRP21,GO:0003735
CMP2,GO:0004721
ALG3,GO:0052925
POG1,GO:0000978
NUP170,GO:0003682
NUP170,GO:0017056
NUP170,GO:0017056
NUP170,GO:0017056
NUP170,GO:0017056
NUP170,GO:0017056
NUP170,GO:1990841
ATG8,GO:0031386
CMP2,GO:0016787
CPR1,GO:0003729
UBP13,GO:0004843
PSY4,GO:0019888
FUI1,GO:0015213
FUI1,GO:0015213
TEF2,GO:0031267
BPT1,GO:0000166
CPR1,GO:0003755
TEF1,GO:0031267
CDC25,GO:0005085
CDC25,GO:0005085
CDC25,GO:0005085
YBL036C,GO:0030170
CDC25,GO:0005085
HEK2,GO:0003729
SHE1,GO:0008017
BPT1,GO:0005524
CPR1,GO:0003755
CPR1,GO:0016853
RRP6,GO:0003676
RRP6,GO:0003676
RRP6,GO:0003676
ARO3,GO:0003849
APE1,GO:0008233
LSM2,GO:0003723
SNF1,GO:0005085
ERV14,GO:0038024
NCL1,GO:0000049
NCL1,GO:0016428
NCL1,GO:0016428
PKH2,GO:0004672
PKH2,GO:0004672
APE1,GO:0008237
APE1,GO:0016787
LTE1,GO:0005085
LTE1,GO:0005085
LTE1,GO:0005085
APN2,GO:0003906
APN2,GO:0008311
PMI40,GO:0008270
MTF1,GO:0003723
MTF1,GO:0008168
MTF1,GO:0003677
HSC82,GO:0005524
YLL017W,GO:0005085
SDC25,GO:0005085
GPI18,GO:0000030
GPI18,GO:0000030
MSD1,GO:0005524
TAL1,GO:0016740
TAL1,GO:0004801
MSD1,GO:0004812
MSD1,GO:0016874
MTF1,GO:0016740
SEC7,GO:0005085
SEC7,GO:0005085
CDC24,GO:0005085
SEC12,GO:0005085
SEC12,GO:0005085
SEC12,GO:0005085
RNA1,GO:0031267
TPS1,GO:0003825
TPS1,GO:0004805
POA1,GO:0016791
POA1,GO:0016791
POA1,GO:0047407
OLA1,GO:0016887
CDS1,GO:0004605
KRS1,GO:0005524
KRS1,GO:0004824
CTA1,GO:0004096
CTA1,GO:0004601
CTA1,GO:0016491
KRS1,GO:0000166
KRS1,GO:0004812
STE4,GO:0031267
STE4,GO:0031267
RKM3,GO:0016279
RKM3,GO:0016279
RKM3,GO:0016279
RKM3,GO:0016279
FAT1,GO:0005324
FAT1,GO:0031957
CST26,GO:0016746
CST26,GO:0016746
EXO70,GO:0031267
EXO70,GO:0031267
EXO70,GO:0031267
TCM62,GO:0051082
EXO70,GO:0031267
EXO70,GO:0031267
EXO70,GO:0031267
GIP1,GO:0008157
GIP1,GO:0019888
ZTA1,GO:0003960
ZTA1,GO:0032440
MUM2,GO:0005515
UBP14,GO:0004843
AMD1,GO:0016787
AMD1,GO:0046872
AMD1,GO:0003876
ALG14,GO:0043495
ALG14,GO:0043495
COS7,GO:0038024
RPG1,GO:0003743
SEC23,GO:0046872
ALG14,GO:0004577
IST2,GO:0008289
BUD5,GO:0005085
BUD5,GO:0005085
BUD5,GO:0005085
NCR1,GO:0032934
BUD3,GO:0005085
CCZ1,GO:0001786
CUP2,GO:0003677
BMT2,GO:0008757
BUD3,GO:0005085
YNCM0019W,GO:0043022
SLI15,GO:0030295
SEC11,GO:0004252
SEC11,GO:0008233
IFA38,GO:0045703
TCB1,GO:0008289
SEC11,GO:0016787
LCB5,GO:0016301
MSS116,GO:0003729
EXO5,GO:0045145
MSS116,GO:0003723
MSS116,GO:0005524
MSS116,GO:0004386
MSS116,GO:0016787
NDI1,GO:0003954
MOT1,GO:0003677
MOT1,GO:0017025
MSS116,GO:0000166
EHT1,GO:0034319
FZO1,GO:0003924
NUP2,GO:0031267
YPC1,GO:0070774
YPC1,GO:0070774
GDT1,GO:0015085
SUA5,GO:0061710
MED8,GO:0000978
MED8,GO:0017025
DER1,GO:0051787
FTH1,GO:0005381
POL3,GO:0003887
YPL150W,GO:0004672
POL3,GO:0003887
POL3,GO:0004518
POL3,GO:0003677
SPS19,GO:0008670
ATG12,GO:0008047
ATG12,GO:0031386
ATG12,GO:0031386
ATG12,GO:0031386
TDP1,GO:0017005
TDP1,GO:0070260
TRS65,GO:0005085
TRS65,GO:0005085
SLX1,GO:0017108
OM14,GO:1990593
ATG12,GO:0019776
POL3,GO:0046872
POL3,GO:0016787
POL3,GO:0051536
RRT2,GO:0061685
ENP1,GO:0030515
POL3,GO:0051539
GCN2,GO:0003723
YNCD0001W,GO:0030533
GCN2,GO:0000049
SEC3,GO:0031267
RGD1,GO:0005096
RGD1,GO:0005096
RGD1,GO:0005546
RGD1,GO:0010314
RGD1,GO:0010314
LOS1,GO:0031267
YEL1,GO:0005085
GCN2,GO:0004674
SUF16,GO:0030533
SHG1,GO:0042800
SHG1,GO:0042800
RGD1,GO:0032266
RGD1,GO:0032266
RGD1,GO:0070273
RGD1,GO:0070273
RGD1,GO:0080025
GCN2,GO:0000166
GCN2,GO:0005524
YNCB0005C,GO:0030533
TAE1,GO:0071885
TAE1,GO:0071885
TAE1,GO:0071885
TAE1,GO:0071885
TSC10,GO:0047560
MDL1,GO:0140359
MDL2,GO:0140359
EFM2,GO:0008757
EFM2,GO:0016279
EFM2,GO:0016279
YNCD0020W,GO:0030533
GUK1,GO:0004385
GUK1,GO:0005524
SDH3,GO:0016627
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
BET3,GO:0005085
SDH3,GO:0000104
SDH3,GO:0000104
PAF1,GO:0000993
PAF1,GO:0003682
PAF1,GO:1990269
GUK1,GO:0016301
GUK1,GO:0000166
SUF20,GO:0030533
SSH1,GO:0005048
BSD2,GO:0005515
SAF1,GO:0004842
GUK1,GO:0016740
IDI1,GO:0016853
IDI1,GO:0046872
VBA2,GO:0015174
VBA2,GO:0015174
SUL1,GO:0015116
PCA1,GO:0043682
PCA1,GO:0005507
PCA1,GO:0008551
CCZ1,GO:0005085
TPS3,GO:0003825
PRX1,GO:0008379
TSL1,GO:0003825
CUE1,GO:0043130
CUE1,GO:0097027
TRM1,GO:0000049
GIC1,GO:0031267
TIF5,GO:0003743
TIF5,GO:0005092
TIF5,GO:0005092
TIF5,GO:0005515
TIF5,GO:0005515
TIF5,GO:0031369
TIF5,GO:0031369
TIF5,GO:0031369
LEO1,GO:0003723
MGE1,GO:0000774
MGE1,GO:0000774
ERG7,GO:0000250
RIM11,GO:0004674
VPS41,GO:0031267
RCK2,GO:0004674
VPS41,GO:0031267
VPS41,GO:0031267
SUF1,GO:0030533
TRM1,GO:0016740
YNCG0043C,GO:0030533
SUF6,GO:0030533
DYN1,GO:0045505
PRE3,GO:0004175
PRS2,GO:0004749
GUA1,GO:0003922
CBR1,GO:0004128
URA8,GO:0003883
URA8,GO:0003883
PCM1,GO:0004610
FKS1,GO:0003843
FKS1,GO:0003843
FKS1,GO:0003843
MMS21,GO:0019789
MMS21,GO:0019789
MMS21,GO:0030291
SIC1,GO:0004861
SIC1,GO:0004861
ATX1,GO:0016531
ATX1,GO:0016531
GLO3,GO:0005096
FRS1,GO:0004812
FUS3,GO:0004672
PRS5,GO:0000287
PRS5,GO:0000287
FRS1,GO:0004826
YNCH0003C,GO:0030533
FRS1,GO:0005524
FRS1,GO:0000166
FRS1,GO:0016874
FRS2,GO:0016874
NOP1,GO:0003723
URA6,GO:0000166
YNCJ0001C,GO:0030533
FRS2,GO:0004812
FRS2,GO:0000166
PHO12,GO:0003993
HXT5,GO:0005355
URA6,GO:0004127
URA6,GO:0005524
URA6,GO:0016301
URA6,GO:0016740
YNCI0002W,GO:0030533
YNCI0009W,GO:0030533
YNCN0004W,GO:0030533
YNCN0010C,GO:0030533
FRS2,GO:0004826
FRS2,GO:0005524
NOP1,GO:0008168
YNCK0007W,GO:0030533
UGA3,GO:0000981
UGA3,GO:0000981
IMD2,GO:0003682
IMD2,GO:0003938
PPX1,GO:0004309
PPX1,GO:0004309
PPX1,GO:0004309
BGL2,GO:0004338
STB5,GO:0003700
STB5,GO:0003700
YRB1,GO:0031267
BGL2,GO:0016787
RPS20,GO:0003735
LEU5,GO:0015228
LAG1,GO:0050291
LAG1,GO:0050291
LAG1,GO:0050291
STP2,GO:0000978
SMX3,GO:0008266
SMX3,GO:1990935
SMX3,GO:0000398
SMX3,GO:0000398
UBR1,GO:1904855
UBR1,GO:1904855
UBR1,GO:1904855
DIA4,GO:0004828
DED81,GO:0004816
YHR020W,GO:0004827
SME1,GO:1990935
EHD3,GO:0003735
INM1,GO:0008934
INM1,GO:0008934
RPS27B,GO:0003735
RRP3,GO:0008186
RRP3,GO:0008186
BGL2,GO:0008061
OSH3,GO:0008289
GRE3,GO:0003729
GRE3,GO:0004032
GRE3,GO:0004032
GRE3,GO:0004032
GRE3,GO:0004032
GRE3,GO:0032866
GRE3,GO:0032866
YHR112C,GO:0004121
SIP3,GO:0003712
DBP8,GO:0016887
GND1,GO:0004616
MTG2,GO:0000287
YHL050C,GO:0004386
RPN2,GO:0031625
GEA1,GO:0005085
MOG1,GO:0031267
UFD4,GO:1904855
ARN2,GO:0015343
ARN1,GO:0015343
UFD4,GO:1904855
UBC4,GO:0061631
MTG2,GO:0003924
UBC4,GO:0016740
CKA1,GO:0016740
MIP1,GO:0003887
EFM1,GO:0016279
EFM1,GO:0016279
EFM1,GO:0016279
MIP1,GO:0016779
MUP3,GO:0015191
MIP1,GO:0003887
MIP1,GO:0016740
PCF11,GO:0000993
ROM2,GO:0005085
YCF1,GO:0140359
UBC5,GO:0005524
UBC5,GO:0061631
CKA1,GO:0016301
MET8,GO:0016829
YNCE0008C,GO:0030533
GOS1,GO:0005484
MET8,GO:0043115
MET8,GO:0051266
RIM4,GO:0003723
ROM1,GO:0005085
MON1,GO:0005085
MON1,GO:0005085
MET8,GO:0016491
ETP1,GO:0008139
ETP1,GO:0043130
YNCQ0019W,GO:0030533
DPB11,GO:0070182
YAP3,GO:0003700
ABP1,GO:0003779
YNCB0013W,GO:0030533
PAC2,GO:0043014
POL30,GO:0003677
HSE1,GO:0043130
RPL14B,GO:0003723
PRP16,GO:0004386
PRP16,GO:0003724
RPT4,GO:0031625
MRPS12,GO:0003735
PRP16,GO:0005524
YNCD0004W,GO:0030533
NEM1,GO:0004721
SWS2,GO:0003735
RPN1,GO:0004175
RPN1,GO:0030674
RPT6,GO:0031625
RPT6,GO:0031625
RPT6,GO:0031625
PRP16,GO:0016787
YNCJ0005C,GO:0030533
YNCH0006C,GO:0030533
YNCK0019W,GO:0030533
RPN1,GO:0004175
PIH1,GO:0005515
THR4,GO:0016829
NEL1,GO:0005096
RRF1,GO:0003747
BCD1,GO:0003676
DOG2,GO:0003850
THR4,GO:0004795
DOG1,GO:0003850
CIC1,GO:0030674
TRS31,GO:0005085
YNCQ0012W,GO:0030533
PAN5,GO:0008677
PHO85,GO:0004672
BET5,GO:0005085
BET5,GO:0005085
BET5,GO:0005085
TRS130,GO:0005085
TRS130,GO:0005085
TRS130,GO:0005085
TRS23,GO:0005085
TRS23,GO:0005085
HTD2,GO:0019171
DYS1,GO:0034038
VMA1,GO:0003729
TRM5,GO:0009019
PCL5,GO:0016538
QNS1,GO:0003952
QNS1,GO:0003952
QNS1,GO:0003952
QNS1,GO:0003952
QNS1,GO:0004359
RPB3,GO:0046872
TRS120,GO:0005085
PPE1,GO:0003735
PPE1,GO:0052689
PTC7,GO:0004721
PTC7,GO:0004722
PTC7,GO:0004722
POX1,GO:0016627
POX1,GO:0016627
POX1,GO:0016627
LAM4,GO:0032934
LRP1,GO:0003690
LRP1,GO:0003725
LRP1,GO:0030234
IPI1,GO:0003682
PDA1,GO:0004739
YNG2,GO:0035064
PDA1,GO:0016491
SFB3,GO:0005048
YNG2,GO:0004402
RDN5-1,GO:0003735
PDC5,GO:0046872
RDN5-6,GO:0003735
RDN5-2,GO:0003735
PMS1,GO:0005524
PMS1,GO:0005524
PMS1,GO:0005524
PDC5,GO:0016831
PDC5,GO:0047433
SLX8,GO:0061630
PDC5,GO:0047434
PDC5,GO:0003824
DAL5,GO:0071916
DAL5,GO:0071916
DAL5,GO:0071916
PDC5,GO:0016829
GEP4,GO:0008962
GEP4,GO:0008962
GEP4,GO:0008962
KAP95,GO:0005085
YPT35,GO:0032266
TRR2,GO:0004791
TUS1,GO:0005085
DIT2,GO:0003959
PDC5,GO:0050177
ATM1,GO:0140359
RDN5-5,GO:0003735
SYT1,GO:0005085
VAM6,GO:0005085
VAM6,GO:0031267
VAM6,GO:0031267
VAM6,GO:0031267
GGA2,GO:0043130
GGA2,GO:0043130
GGA2,GO:0070273
GGA2,GO:0070273
CTM1,GO:0000277
CTM1,GO:0000277
UBA4,GO:0004792
UBA4,GO:0016783
UBA4,GO:0042292
UBA4,GO:0070733
ELO3,GO:0009922
RDN5-4,GO:0003735
ATG3,GO:0019787
RDN5-3,GO:0003735
UTP25,GO:0034511
YNCQ0024C,GO:0030533
KAR2,GO:0005524
KAR2,GO:0016787
FYV10,GO:0004842
AVO1,GO:0031267
AVO1,GO:0031267
BZZ1,GO:0008047
DMA1,GO:0004842
DMA1,GO:0004842
RRP7,GO:0019843
RAD51,GO:0005515
ORC6,GO:0003688
SET1,GO:0003723
SET1,GO:0003723
SET1,GO:0016279
PTR2,GO:0071916
PTR2,GO:1904680
YEF3,GO:0000166
YEF3,GO:0003723
NDT80,GO:0003700
SEC61,GO:1904680
NSG1,GO:0051082
NSG1,GO:0051082
WSS1,GO:0032183
WSS1,GO:0061665
YEF3,GO:0005524
YEF3,GO:0016787
CHS7,GO:0051082
CRP1,GO:0003677
LAM1,GO:0015248
LIN1,GO:0005515
LIN1,GO:0005515
LIN1,GO:0005515
LIN1,GO:0005515
LIN1,GO:0005515
LIN1,GO:0005515
YEF3,GO:0019843
YNCE0013W,GO:0030533
YNCG0011W,GO:0030533
PEX18,GO:0005515
MPC2,GO:0050833
MPC2,GO:0050833
SRO7,GO:0031267
15S_RRNA,GO:0003735
YNCD0028W,GO:0030533
YNCQ0013W,GO:0030533
DNA2,GO:0000014
DNA2,GO:0000014
DNA2,GO:0017108
MER1,GO:0003723
NMD3,GO:0043023
ATG7,GO:0019778
ATG7,GO:0019779
APA1,GO:0005524
APA1,GO:0016740
CTR2,GO:0005375
APA1,GO:0003877
FMO1,GO:0004499
APA1,GO:0004780
ROF1,GO:0003677
APA1,GO:0016779
APA1,GO:0016787
SVP26,GO:0097020
SVP26,GO:0097020
SVP26,GO:0097020
SVP26,GO:0097020
NCP1,GO:0003958
MNT3,GO:0016757
HEM15,GO:0004325
HEM15,GO:0016829
PTH1,GO:0004045
DED1,GO:0003724
DED1,GO:0003724
PDR11,GO:0140359
PDR11,GO:0005524
PDR11,GO:0005524
PDR11,GO:0042626
IKI1,GO:0000049
IKI1,GO:0016887
IKI1,GO:0016887
EGD2,GO:0032266
EGD2,GO:0051082
EGD2,GO:0070273
EGD2,GO:0070300
RIX1,GO:0003682
MNL1,GO:0004571
MNL1,GO:0004571
MNL1,GO:0004571
HNT1,GO:0043530
SKN7,GO:0000156
SKN7,GO:0000156
SKN7,GO:0003700
SKN7,GO:0003700
SKN7,GO:0003700
ATE1,GO:0004057
SET5,GO:0008757
BAT1,GO:0004084
YPR147C,GO:0004806
YPR147C,GO:0016788
CRG1,GO:0003729
CRG1,GO:0008168
CRG1,GO:0008757
FLO5,GO:0005537
RTS1,GO:0019888
CHL4,GO:0005198
RPB11,GO:0001055
RPB11,GO:0003968
SEN2,GO:0016829
TIF2,GO:0003724
FAP7,GO:0004017
FAP7,GO:0016887
CYC2,GO:0016491
HSP10,GO:0051082
HSP10,GO:0051087
FPR3,GO:0003755
FPR3,GO:0003755
FPR3,GO:0003755
FPR3,GO:0005527
TIF11,GO:0003725
TIF11,GO:0003743
ARF1,GO:0003924
ARF1,GO:0003924
TIF1,GO:0003724
TEC1,GO:0043565
TIF11,GO:0031369
TIF11,GO:0043024
SPT8,GO:0003712
SPT8,GO:0017025
SPT8,GO:0017025
MLH1,GO:0005524
MLH1,GO:0016887
GLN3,GO:0043565
PET8,GO:0000095
PET8,GO:0000095
PET8,GO:0000095
MLH1,GO:0000404
MLH1,GO:0003690
MLH1,GO:0003697
MLH1,GO:0032135
HRB1,GO:0003723
SMF1,GO:0015295
PMC1,GO:0005388
PMC1,GO:0005388
CKB2,GO:0019887
CKB2,GO:0030291
REV7,GO:0003887
VPS45,GO:0000149
VPS45,GO:0000149
VPS45,GO:0051082
VPS45,GO:0051082
BFR1,GO:0003723
AXL1,GO:0004222
ALG1,GO:0004578
ALG1,GO:0016757
RAD6,GO:0070628
OPT1,GO:0035673
IPT1,GO:0016772
PET100,GO:0051082
RPB2,GO:0003677
ARF2,GO:0003924
ARF2,GO:0003924
UBC4,GO:0070628
GRX2,GO:0004362
UBC5,GO:0070628
PXA1,GO:0140359
STN1,GO:0043047
RRP8,GO:0016433
HCA4,GO:0003724
STU2,GO:0051010
SAR1,GO:0003924
SEC31,GO:0005198
OSM1,GO:0010181
PRP5,GO:0003724
PFK1,GO:0003872
ALP1,GO:0015174
ADE6,GO:0004642
PFK2,GO:0005524
DIT2,GO:0004497
PFK2,GO:0016301
PFK2,GO:0016740
OSM1,GO:0016491
PFK1,GO:0005524
PFK1,GO:0016301
ASP1,GO:0004067
ASP1,GO:0004067
TEM1,GO:0003924
TEM1,GO:0003924
GGC1,GO:0001409
UBC1,GO:0070628
SMC2,GO:0000217
SMC2,GO:0003680
SMC2,GO:0003682
SMC2,GO:0003690
SAK1,GO:0004674
SAK1,GO:0004674
SAK1,GO:0004674
SAK1,GO:0004674
BUB1,GO:0004672
BUB1,GO:0004672
BUB1,GO:0005524
BUB1,GO:0005524
IPL1,GO:0004672
IPL1,GO:0004672
NAS6,GO:1904855
SKI7,GO:0044877
LEU3,GO:0000981
LEU3,GO:0000981
FUS3,GO:0004674
PRP22,GO:0005524
FUS3,GO:0005524
SUR2,GO:0000170
FET3,GO:0004322
OCA1,GO:0008138
MSS4,GO:0016308
CCC2,GO:0005507
CCC2,GO:0019829
CCC2,GO:0019829
CAT5,GO:0016709
FUS3,GO:0016740
VMA13,GO:0046961
FUS3,GO:0016301
NAB3,GO:0001068
NAB3,GO:0003723
LYS9,GO:0004755
SHC1,GO:0008047
SPB4,GO:0003724
ALT2,GO:0008483
UME6,GO:0000978
FAA3,GO:0004467
FAA3,GO:0031957
ALT1,GO:0008483
MSN5,GO:0005049
HXT7,GO:0005355
PSD1,GO:0004609
LAC1,GO:0050291
STT3,GO:0004579
POP2,GO:0000175
PMA2,GO:0008553
DUN1,GO:0004672
DUN1,GO:0004674
CBF1,GO:0003677
BOL2,GO:0051537
SEC2,GO:0005085
YOR1,GO:0140359
AKR1,GO:0016409
YGL114W,GO:0035673
END3,GO:0030674
CCR4,GO:0003824
NMA2,GO:0000309
MET30,GO:0043130
NMA2,GO:0004515
RBG2,GO:0003924
TPK1,GO:0004691
STM1,GO:0003677
STM1,GO:0042162
STM1,GO:0043022
STM1,GO:0045142
ERG9,GO:0004311
ERG9,GO:0004311
MPT5,GO:0003729
MPT5,GO:0030674
MPT5,GO:0030674
SSN3,GO:0004693
SSN3,GO:0004693
CCT2,GO:0051082
CCT3,GO:0051082
PBP1,GO:0003723
KAR3,GO:0005524
CCT4,GO:0051082
KAR3,GO:0000166
TEP1,GO:0008138
TEP1,GO:0016791
PCF11,GO:0000993
PCF11,GO:0000993
PCF11,GO:0000993
PCF11,GO:0003729
PCF11,GO:0003729
RGA1,GO:0005096
RGA1,GO:0005096
RGA1,GO:0005096
RGA1,GO:0005096
RGA1,GO:0005096
SAC7,GO:0005096
CBF2,GO:0003677
CBF2,GO:0003677
FRD1,GO:0016491
SUV3,GO:0005524
SUV3,GO:0003724
FRD1,GO:0010181
XDJ1,GO:0001671
SUB1,GO:0003713
OCA2,GO:0008138
PIK1,GO:0004430
PIK1,GO:0004430
PIK1,GO:0004430
GRX4,GO:0097573
PLB1,GO:0004622
MNN1,GO:0000033
PEX7,GO:0005053
PEX7,GO:0005053
PHO85,GO:0004693
YCF1,GO:0015127
YCF1,GO:0015431
YCF1,GO:0015431
YCF1,GO:0015431
YCF1,GO:0015431
VMA7,GO:0046961
VMA7,GO:0007035
PHO85,GO:0004674
MNN9,GO:0000009
PHO85,GO:0016301
VMA7,GO:0000221
VMA7,GO:0000221
VMA7,GO:0000329
DSS1,GO:0008859
FAB1,GO:0000285
DSS1,GO:0008859
CAT8,GO:0000978
CAT8,GO:0000978
CAT8,GO:0000978
RPS14B,GO:0003735
RPS14B,GO:0070181
DHH1,GO:0003682
DHH1,GO:0003729
PHO85,GO:0016740
MDY2,GO:0030674
VPS9,GO:0005085
FAA2,GO:0031956
FAA2,GO:0031957
IFH1,GO:0003713
IFH1,GO:0003713
IFH1,GO:0003713
VMA1,GO:0004518
VMA1,GO:0004519
VMA1,GO:0003677
45200,GO:0008237
VMA1,GO:0005524
VMA1,GO:0016787
VMA1,GO:0046933
CEG1,GO:0005524
ILV3,GO:0004160
DBP7,GO:0003724
MUK1,GO:0005085
RNT1,GO:0003723
ARL1,GO:0003924
YML131W,GO:0016628
ERS1,GO:0015293
THR1,GO:0000166
RSN1,GO:0005227
RCY1,GO:0000149
ISW1,GO:0003677
ISW1,GO:0003677
HER2,GO:0003824
PAM1,GO:0016491
APN2,GO:0003824
PHO90,GO:0005315
PHO90,GO:0005315
ELO1,GO:0009922
THR1,GO:0004413
THR1,GO:0005524
THR1,GO:0016301
THR1,GO:0016740
MDH1,GO:0016491
ELM1,GO:0005524
MUS81,GO:0008821
NUC1,GO:0046872
NUC1,GO:0046872
NUC1,GO:0046872
MDH1,GO:0030060
YHB1,GO:0016966
YHB1,GO:0016966
SHH3,GO:0000104
SHH3,GO:0000104
MEF2,GO:0003924
NPT1,GO:0004516
PRP39,GO:0030627
UGA1,GO:0034386
GRX2,GO:0004602
GRX2,GO:0016740
POM152,GO:0017056
POM152,GO:0043495
VPS8,GO:0043495
VPS8,GO:0051020
VPS8,GO:0051020
GLK1,GO:0016740
UGA1,GO:0016740
SHH3,GO:0016627
GRX2,GO:0004364
GRX2,GO:0016491
GLK1,GO:0005524
GLK1,GO:0000166
GLK1,GO:0016301
MET10,GO:0004783
DBP8,GO:0003724
HSE1,GO:0035091
UGA1,GO:0008483
RPC31,GO:0003677
GGA2,GO:0043130
GGA2,GO:0043130
RPC31,GO:0016740
NUP60,GO:0005543
TRA1,GO:0016301
GGA2,GO:0035091
RPC31,GO:0016779
SEN34,GO:0000213
SEN34,GO:0000213
GDH3,GO:0004354
STE23,GO:0004222
FLO9,GO:0005537
SWD1,GO:0042800
SWD1,GO:0042800
BDH2,GO:0016616
BDH1,GO:0000721
GPB2,GO:0004862
GPB2,GO:0004862
GPB2,GO:0004862
GPB2,GO:0004862
GPB2,GO:0004862
GPB2,GO:0004862
GPB2,GO:0032794
PEX22,GO:0097027
CPT1,GO:0046872
NMA1,GO:0004515
CPT1,GO:0004142
NMA1,GO:0000309
COX15,GO:0016653
GEM1,GO:0003924
GEM1,GO:0005509
OAF1,GO:0000978
RBG1,GO:0005525
FUN12,GO:0003743
FUN12,GO:0003743
FUN12,GO:0003924
FUN12,GO:0003924
FUN12,GO:0005525
FUN12,GO:0031369
FUN12,GO:0043022
GIP4,GO:0008157
GIP4,GO:0019888
SAW1,GO:0070337
RVS167,GO:0005516
RVS167,GO:0008289
PDI1,GO:0003756
PDI1,GO:0003756
AAC3,GO:0015297
EXO1,GO:0008409
EXO1,GO:0017108
VPS27,GO:0043130
VPS52,GO:0005515
GRX1,GO:0004362
YIL165C,GO:0003824
PDI1,GO:0016853
AFG3,GO:0008237
AFG3,GO:0016887
AFG3,GO:0016887
AFG3,GO:0016887
MGL2,GO:0004806
SSO2,GO:0005484
SSO2,GO:0070300
SLN1,GO:0004673
SLN1,GO:0005034
SLN1,GO:0009927
SLN1,GO:0009927
SNF7,GO:0005515
SNF7,GO:0005515
SNF7,GO:0005515
PTI1,GO:0003723
URN1,GO:0003712
PET9,GO:0015297
STL1,GO:0015295
STL1,GO:0015295
STL1,GO:0015295
STL1,GO:0015295
TIF4631,GO:0003723
TIF4632,GO:0003729
TIF4632,GO:0003743
TIF4632,GO:0003743
TIF4632,GO:0005515
TIF4632,GO:0031369
TIF4632,GO:0031369
TIF4632,GO:0031369
TIF4632,GO:0031369
PAC2,GO:0043014
EFT2,GO:0043022
RPS26A,GO:0003735
RPS26B,GO:0003735
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0004842
RSP5,GO:0035091
RSP5,GO:0043130
CSC1,GO:0005227
UBP5,GO:0004843
PAC1,GO:0051010
OXA1,GO:0032977
OXA1,GO:0097177
MET16,GO:0016491
YEA6,GO:0051724
YEA6,GO:0051724
SAH1,GO:0004013
RPH1,GO:0051864
RPH1,GO:0051864
RPH1,GO:0051864
RPH1,GO:0051864
GDI1,GO:0005093
BEM2,GO:0005096
OSI1,GO:0004022
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0003700
TOG1,GO:0043565
YCK3,GO:0004674
YCK3,GO:0004674
YCK3,GO:0004674
LRP1,GO:0044877
LRP1,GO:0044877
PTC2,GO:0004722
UBP9,GO:0004843
VAC8,GO:0043495
VAC8,GO:0043495
TEM1,GO:0044877
BOI2,GO:0005543
ACA1,GO:0043565
DLD3,GO:0004458
DLD3,GO:0071949
DLD3,GO:0099615
DLD3,GO:0099615
HPA3,GO:0047812
SIT1,GO:0015344
PXA1,GO:0042626
GPD2,GO:0004367
GPD2,GO:0004367
GPD2,GO:0004367
HAT2,GO:0042393
OPT2,GO:0035673
HAT2,GO:0004402
GPD2,GO:0016616
BUD16,GO:0008478
SNU13,GO:0003723
SNU13,GO:0030621
SNU13,GO:0034511
MPP6,GO:0044877
GPD2,GO:0042803
NPP2,GO:0017111
NPP2,GO:0017111
NPP2,GO:0017111
NPP2,GO:0047429
NPP2,GO:0047429
NPP2,GO:0047429
NPP2,GO:0047429
EDC3,GO:0003729
YEA4,GO:0005462
GIM4,GO:0015631
YND1,GO:0017111
NDE2,GO:0003954
SRP1,GO:0044877
ARG8,GO:0003992
NUG1,GO:0003723
NUG1,GO:0003924
YER010C,GO:0008948
YER010C,GO:0047443
HEM14,GO:0004729
HEM14,GO:0004729
ARG8,GO:0008483
BIM1,GO:0051010
GPD2,GO:0051287
GPD2,GO:0051287
GAL11,GO:0003713
SPO75,GO:0005227
YAT2,GO:0004092
CHZ1,GO:0042393
CHZ1,GO:0042393
EDC2,GO:0003729
KAP95,GO:0044877
